transaction_id,transaction_time,amount,id_fraud
325,2024-09-30 23:37:05.404869,944.3222226243205,0
326,2025-02-20 23:37:05.404875,474.74000244080634,0
327,2025-01-20 23:37:05.404882,862.1806083383241,0
328,2024-08-16 23:37:05.404896,844.7048491365354,1
329,2025-01-06 23:37:05.404904,319.78137277001235,0
330,2025-02-07 23:37:05.404911,829.0865586765267,0
331,2024-09-05 23:37:05.404918,37.97062708077713,0
332,2024-07-19 23:37:05.404924,596.673608603571,0
333,2024-09-19 23:37:05.404931,230.77882845041535,0
334,2025-01-09 23:37:05.404938,121.44631889150153,1
335,2025-02-18 23:37:05.404944,77.87624842757995,0
336,2024-11-17 23:37:05.404951,696.5924871022617,0
337,2024-07-06 23:37:05.404957,340.5350888042981,0
338,2025-01-18 23:37:05.404964,725.0420047572327,0
339,2024-05-20 23:37:05.404971,66.29098445814343,0
340,2024-03-12 23:37:05.404978,315.9750474927797,0
341,2024-04-28 23:37:05.404985,539.9518010829619,0
342,2024-08-27 23:37:05.404992,790.9324416741246,0
343,2024-11-21 23:37:05.404998,319.43375042913783,0
344,2024-11-17 23:37:05.405005,626.2654850605721,0
345,2024-08-20 23:37:05.405012,886.091770487951,0
346,2024-10-31 23:37:05.405018,616.2473249941222,0
347,2024-08-17 23:37:05.405025,233.72651527888013,0
348,2024-06-16 23:37:05.405031,25.37638077498148,0
349,2024-09-16 23:37:05.405038,870.228775027029,0
350,2024-06-13 23:37:05.405044,22.248141439536752,0
351,2024-04-07 23:37:05.405051,874.8269710115152,0
352,2024-10-19 23:37:05.405058,529.4081968931848,0
353,2025-02-06 23:37:05.405065,939.1286308143833,0
354,2024-05-19 23:37:05.405073,798.9844525378917,0
355,2024-07-16 23:37:05.405081,997.9361764228041,0
356,2025-01-01 23:37:05.405087,351.36110363625846,0
357,2024-12-28 23:37:05.405094,767.4211006421957,0
358,2024-04-07 23:37:05.405101,402.5289826956329,0
359,2024-03-01 23:37:05.405108,480.39574468360496,0
360,2024-09-03 23:37:05.405115,627.8779577551517,0
361,2024-05-20 23:37:05.405122,873.8034370721524,0
362,2024-11-02 23:37:05.405129,984.0993857300958,0
363,2024-05-12 23:37:05.405136,768.5051404506537,0
364,2024-03-19 23:37:05.405143,418.3490153851664,0
365,2024-09-26 23:37:05.405150,421.9356452747931,0
366,2024-10-20 23:37:05.405156,737.8447192873026,0
367,2024-09-22 23:37:05.405163,239.53836862253402,0
368,2024-05-27 23:37:05.405170,111.36363901826326,0
369,2024-11-12 23:37:05.405177,355.26753548313576,0
370,2024-05-01 23:37:05.405184,287.9517526624276,0
371,2024-06-23 23:37:05.405191,297.0118123355341,0
372,2024-09-01 23:37:05.405198,234.37414329886002,0
373,2025-01-16 23:37:05.405204,43.05109644672552,0
374,2024-09-07 23:37:05.405211,18.856060798680396,0
375,2024-06-22 23:37:05.405218,987.7346673462955,0
376,2025-01-29 23:37:05.405225,428.3453606021265,0
377,2024-03-06 23:37:05.405231,384.942320512522,0
378,2024-04-24 23:37:05.405238,679.9676354103768,0
379,2025-02-11 23:37:05.405245,219.0356339771991,1
380,2024-04-14 23:37:05.405252,950.0112227662751,0
381,2024-04-17 23:37:05.405259,786.5586694011365,0
382,2025-01-19 23:37:05.405266,90.32159130994725,0
383,2024-09-04 23:37:05.405273,418.1631950091434,0
384,2025-02-04 23:37:05.405280,879.2391892546025,0
385,2024-04-09 23:37:05.405286,944.7872902691189,0
386,2024-06-05 23:37:05.405293,467.93410973861984,0
387,2024-10-05 23:37:05.405300,613.7979778214969,0
388,2024-10-04 23:37:05.405307,167.86691214598315,0
389,2024-11-24 23:37:05.405314,991.1774575108395,0
390,2024-03-07 23:37:05.405321,232.44002968205996,0
391,2024-04-08 23:37:05.405328,942.7890423609905,0
392,2024-05-12 23:37:05.405335,649.997002343376,1
393,2024-07-24 23:37:05.405342,608.1290580839802,0
394,2024-03-19 23:37:05.405348,513.1758225054921,0
395,2025-01-04 23:37:05.405355,231.43914190604093,0
396,2024-09-24 23:37:05.405362,177.35150397350276,0
397,2024-08-22 23:37:05.405369,221.2657228611052,0
398,2024-12-23 23:37:05.405376,187.25182388211027,0
399,2024-08-18 23:37:05.405382,779.8048890931866,0
400,2024-10-22 23:37:05.405389,350.7751339075634,0
401,2024-09-27 23:37:05.405396,58.78483388683297,0
402,2024-04-16 23:37:05.405403,969.1335275106705,0
403,2024-12-28 23:37:05.405410,883.9020990784622,0
404,2024-03-19 23:37:05.405417,927.8245309120177,0
405,2024-04-25 23:37:05.405424,994.9129148237888,0
406,2024-08-28 23:37:05.405431,174.7213539702678,0
407,2024-09-07 23:37:05.405438,396.8457768837561,0
408,2024-04-04 23:37:05.405445,758.4802372283872,0
409,2024-05-29 23:37:05.405452,696.3245974357384,0
410,2025-01-01 23:37:05.405459,154.7420104335152,1
411,2024-11-15 23:37:05.405465,816.0172918656272,0
412,2024-06-05 23:37:05.405472,225.216131264824,0
413,2025-01-02 23:37:05.405479,224.59379720780046,0
414,2024-12-26 23:37:05.405490,537.4374484705202,0
415,2024-11-08 23:37:05.405498,593.3469949068615,0
416,2025-02-19 23:37:05.405505,580.5061216299733,0
417,2024-11-13 23:37:05.405512,92.39535056035712,0
418,2024-08-12 23:37:05.405518,877.5834017677499,0
419,2024-06-07 23:37:05.405525,266.3344425461174,0
420,2024-02-25 23:37:05.405532,130.38540636152138,0
421,2024-03-11 23:37:05.405539,888.8593317891082,0
422,2025-01-08 23:37:05.405547,955.6958467315236,0
423,2024-03-06 23:37:05.405553,862.2654896481852,1
424,2024-04-19 23:37:05.405560,809.7065586501532,0
425,2024-04-22 23:37:05.405567,655.5867386583827,1
426,2024-10-03 23:37:05.405574,551.3065132385302,0
427,2024-05-31 23:37:05.405581,87.89977315149874,0
428,2024-10-23 23:37:05.405588,409.044759857628,0
429,2024-11-10 23:37:05.405595,373.3158284953017,0
430,2024-09-19 23:37:05.405602,260.49402997656586,0
431,2024-09-30 23:37:05.405609,723.6966935748964,0
432,2024-10-02 23:37:05.405615,496.37985934369203,0
433,2024-10-27 23:37:05.405622,81.96516969174029,0
434,2024-04-11 23:37:05.405628,220.96301874786153,0
435,2024-05-25 23:37:05.405635,683.5755048959363,0
436,2024-11-24 23:37:05.405642,77.05472863080989,0
437,2024-12-28 23:37:05.405649,851.35570713472,0
438,2024-03-15 23:37:05.405656,495.65138048696036,0
439,2024-07-10 23:37:05.405663,481.10599074932134,0
440,2024-10-30 23:37:05.405670,592.8153768748581,0
441,2024-04-12 23:37:05.405677,824.856284959224,0
442,2024-05-21 23:37:05.405684,348.46139869429084,0
443,2024-10-20 23:37:05.405691,678.3381364065045,0
444,2024-10-18 23:37:05.405697,566.1662320317953,0
445,2024-12-28 23:37:05.405704,267.7612418992519,0
446,2024-10-25 23:37:05.405711,878.7513563688028,0
447,2025-02-23 23:37:05.405718,797.6285955853211,0
448,2024-06-30 23:37:05.405725,658.793382823767,0
449,2024-05-10 23:37:05.405732,850.7311473651476,0
450,2024-11-20 23:37:05.405739,867.4269067588425,0
451,2024-10-21 23:37:05.405746,708.6546137383198,0
452,2024-10-29 23:37:05.405753,837.1763150353083,0
453,2025-01-07 23:37:05.405759,697.7739902076144,0
454,2024-11-27 23:37:05.405766,680.4606309885401,0
455,2024-07-02 23:37:05.405777,618.9927668369692,0
456,2024-05-28 23:37:05.405784,752.9639229180835,0
457,2024-08-19 23:37:05.405792,159.44650018778063,0
458,2024-08-16 23:37:05.405813,880.9898884397295,0
459,2024-12-17 23:37:05.405819,871.9716842174868,0
460,2024-05-22 23:37:05.405825,30.21803575152459,0
461,2024-03-12 23:37:05.405831,825.9909338141979,0
462,2024-06-22 23:37:05.405837,129.74099760597176,0
463,2024-12-10 23:37:05.405843,335.78373540488275,0
464,2024-09-23 23:37:05.405848,743.7647480353162,0
465,2024-10-03 23:37:05.405854,161.5991361522599,0
466,2024-11-30 23:37:05.405860,818.1490570949431,1
467,2024-08-23 23:37:05.405866,832.3020437797842,0
468,2024-05-15 23:37:05.405871,507.96026602707536,0
469,2024-07-19 23:37:05.405877,7.379485845116746,0
470,2024-12-17 23:37:05.405882,287.75109504173787,0
471,2025-01-08 23:37:05.405888,617.3099914573664,0
472,2024-11-22 23:37:05.405894,981.204991849396,0
473,2024-07-01 23:37:05.405899,632.1817134896517,0
474,2024-08-04 23:37:05.405905,260.54377748309565,0
475,2024-07-21 23:37:05.405911,634.3716973965118,0
476,2024-03-20 23:37:05.405916,540.4453943361397,0
477,2025-01-16 23:37:05.405922,780.0655497559925,0
478,2024-11-16 23:37:05.405928,107.87365818813144,0
479,2024-05-11 23:37:05.405934,761.266874599526,0
480,2024-06-15 23:37:05.405939,541.7253120974342,0
481,2024-07-17 23:37:05.405945,963.0290118551356,0
482,2024-03-04 23:37:05.405951,342.5302938726474,0
483,2025-02-01 23:37:05.405957,632.9892712408142,0
484,2024-06-19 23:37:05.405962,932.0960774045075,0
485,2025-02-14 23:37:05.405968,103.40721826268857,0
486,2024-06-23 23:37:05.405973,937.2912587492146,0
487,2024-04-05 23:37:05.405979,688.1978365785126,0
488,2024-11-16 23:37:05.405985,68.76922204606673,0
489,2024-05-10 23:37:05.405990,301.66260337986944,0
490,2024-08-28 23:37:05.405996,708.4639165566363,0
491,2024-07-16 23:37:05.406002,68.28325086730293,0
492,2024-06-19 23:37:05.406007,582.588289716097,0
493,2024-09-30 23:37:05.406013,346.53717389600376,0
494,2024-11-20 23:37:05.406019,621.2946022497097,0
495,2024-06-12 23:37:05.406024,46.696291778700335,0
496,2024-04-05 23:37:05.406030,871.6652693462239,0
497,2025-02-20 23:37:05.406036,973.5154802082195,0
498,2025-02-08 23:37:05.406045,968.9089774304058,0
499,2024-05-20 23:37:05.406051,749.9021799111817,0
